21 10 35 +19 58 05 Struve 2767
21 22 10 +19 48 48 1
21 26 46 +13 41 46 Struve 2797
21 28 58 +11 05 36 Struve 2799
21 33 03 +20 43 17 Struve 2804
21 37 49 +06 37 37 3
21 44 16 +09 53 02 Epsilon A-C
21 49 36 +03 24 17 Struve 2828
21 24 23 +19 43 38 Struve 2841 A-BC
21 58 07 +05 56 58 Struve 2848
22 04 28 +13 39 27 Struve 2854
22 05 56 +04 52 26 Struve 2856
22 05 50 +29 54 57 h 1721
22 06 06 +20 48 46 Struve 2861
22 14 34 +07 59 06 Struve 2878
22 24 33 +03 49 39 Struve 2901
22 27 18 +15 09 48 Struve 2905
22 28 17 +17 16 18 Struve 2908
22 30 03 +04 26 27 37
22 43 05 +30 13 51 Eta
22 49 46 +31 19 13 Struve 2945
23 05 06 +33 23 43 Struve 2974
23 07 33 +32 50 05 Struve 2978
23 13 23 +22 05 35 Struve 2990
23 18 51 +25 13 17 Struve 3000
23 20 54 +21 58 20 Otto Struve 494
23 27 42 +16 38 18 Struve 3012
23 27 39 +16 37 58 Struve 3013 B-C
23 31 30 +16 13 47 Struve 3021
23 42 08 +20 18 21 Otto Struve 503
23 47 57 +17 03 56 3041 (b)
23 53 05 +11 56 02 Struve 3044
23 58 09 +24 21 01 Struve 3048
00 06 01 +18 05 02 Struve 3060
