06 23 46 +04 35 34 Struve 900
06 26 43 +00 27 15 910 AB-C
06 26 53 +04 04 11 Struve 911
06 26 45 -07 30 41 Struve 914
06 28 14 +05 16 20 Struve 915
06 28 48 -07 02 00 Struve 919 (Beta)
06 31 09 +11 15 03 Struve 921
06 31 39 +05 46 12 Struve 926
06 41 00 +09 54 00 Struve 950
06 41 09 +08 59 05 Struve 953
06 48 35 -04 04 34 Aitken 58
06 54 08 -05 51 08 Struve 987
06 55 37 -09 29 23 Struve 992
07 01 27 -03 06 41 Struve 1010 A-C
07 07 56 -04 40 39 Struve 1029
07 15 34 -01 51 35 Struve 1056
07 24 01 -03 58 43 Struve 1084
07 30 59 -02 09 53 Aitken 1967
07 31 57 -08 41 14 Struve 1111
07 42 12 -03 31 10 Struve 1132
08 06 27 -09 14 42 Struve 1183
04 56 48 -16 08 06 Herschel 3705
05 13 14 -12 56 29 Struve 661
05 19 17 -18 31 12 South 476
05 20 27 -21 14 22 Herschel 3750
05 21 46 -24 46 23 Herschel 3752
05 23 38 -22 18 28 Cordoba 31
05 25 22 -11 18 37 Struve 710
05 25 59 -19 41 44 Herschel 3759
05 44 28 -22 26 24 Gamma Leporis
05 47 13 -24 29 43 Herschel 3798
05 49 36 -14 29 00 Burnham 94
05 58 38 -20 09 59 South 504
